Station_code,Station_name,Latitude,Longitude,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
71021,Opp Comfort Test Ctr,1.336557751,103.8946878,8,TAI SENG,HGSZ08,HOUGANG,HG,NORTH-EAST REGION,NER
71029,Comfort Test Ctr,1.336543314,103.8950429,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71031,Opp Gordon Warehse Bldg,1.339139181,103.8968075,9,DEFU INDUSTRIAL PARK,HGSZ09,HOUGANG,HG,NORTH-EAST REGION,NER
71041,Opp Air Force Museum,1.346524971,103.8984525,9,DEFU INDUSTRIAL PARK,HGSZ09,HOUGANG,HG,NORTH-EAST REGION,NER
71049,Air Force Museum,1.346092093,103.8988155,5,PLAB,PLSZ05,PAYA LEBAR,PL,EAST REGION,ER
71051,Aft Kim Chuan Rd,1.341511059,103.8918925,9,DEFU INDUSTRIAL PARK,HGSZ09,HOUGANG,HG,NORTH-EAST REGION,NER
71059,Bef Kim Chuan Rd,1.340654658,103.8919537,8,TAI SENG,HGSZ08,HOUGANG,HG,NORTH-EAST REGION,NER
71061,Bef Airport Rd,1.33901443,103.8950685,9,DEFU INDUSTRIAL PARK,HGSZ09,HOUGANG,HG,NORTH-EAST REGION,NER
71069,Aft Airport Rd,1.338525136,103.8951226,8,TAI SENG,HGSZ08,HOUGANG,HG,NORTH-EAST REGION,NER
71071,Opp Comfort Driving Ctr,1.336381816,103.8978557,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
71079,Comfort Driving Ctr,1.335545585,103.8982531,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71081,Eunos Technolink,1.333758558,103.9005999,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
71089,Opp Eunos Technolink,1.332914799,103.9009721,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71091,Blk 637,1.330733748,103.9037315,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
71099,Blk 311,1.330226389,103.9038336,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71101,Blk 318,1.328306944,103.9028372,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71109,Maha Bodhi Sch,1.328318284,103.9025662,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71111,Blk 343,1.326705275,103.900587,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71119,Opp Blk 343,1.326801248,103.9002187,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71121,UBI STN EXIT B,1.330081111,103.8994169,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71129,UBI STN EXIT A,1.329761944,103.8991489,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71131,Automobile Megamart,1.331275107,103.9014038,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71139,Blk 302,1.330542247,103.9008789,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71141,Blk 3023,1.329173333,103.8970681,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71149,Blk 3024,1.328865539,103.8971377,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71151,Blk 3021,1.328143051,103.8944494,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71159,Blk 3026,1.327876419,103.8945749,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71161,Blk 3019,1.327329943,103.8920915,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71169,Aztech Bldg,1.32706503,103.8921732,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71171,Blk 1022,1.334978289,103.8923874,8,TAI SENG,HGSZ08,HOUGANG,HG,NORTH-EAST REGION,NER
71179,Opp Blk 1022,1.334677301,103.8923829,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71181,Opp Paya Lebar Air Base,1.343328687,103.8989461,9,DEFU INDUSTRIAL PARK,HGSZ09,HOUGANG,HG,NORTH-EAST REGION,NER
71189,Paya Lebar Air Base,1.344940577,103.8990946,5,PLAB,PLSZ05,PAYA LEBAR,PL,EAST REGION,ER
71191,Aft Defu Lane 12,1.341141005,103.898148,9,DEFU INDUSTRIAL PARK,HGSZ09,HOUGANG,HG,NORTH-EAST REGION,NER
71201,Paya Ubi Ind Pk,1.326124478,103.8979515,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71209,Opp Paya Ubi Ind Pk,1.326081128,103.8972079,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71211,Ubi 55,1.325462355,103.895254,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71219,Ubi Techpark,1.325542071,103.8950522,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71221,Meiban Ind Bldg,1.326321772,103.8931835,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71229,Opp Meiban Ind Bldg,1.326235626,103.8933486,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
71291,THE LEO,1.337090079,103.9037475,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
71299,EMPIRE TECHNOCENTRE,1.336756931,103.9040176,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
71331,KAKI BT AUTOHUB,1.336834801,103.9009675,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
71339,OPP KAKI BT AUTOHUB,1.33681468,103.9011212,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72011,Blk 322,1.328165,103.9054836,3,KAMPONG UBI,GLSZ03,GEYLANG,GL,CENTRAL REGION,CR
72019,Eunos Mansions,1.328846284,103.9054651,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72021,Blk 646,1.330965312,103.9063219,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72029,Opp Blk 646,1.330863987,103.9065521,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72031,BEF KAKI BT STN EXIT B,1.335218591,103.9099203,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72039,KAKI BT STN EXIT A,1.335466483,103.9098511,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72041,Blk 660A CP,1.33470287,103.9074342,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72049,Opp Blk 660A CP,1.334903328,103.9074746,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72051,Kaki Bt Ind Est,1.333439732,103.9041252,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72059,Opp Kaki Bt Ind Est,1.333758333,103.90428,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72061,Blk 122,1.331779228,103.9098394,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72069,Blk 121,1.331509942,103.9097796,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72071,Blk 133,1.332191651,103.9118411,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72079,Blk 609,1.332015108,103.9120111,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72131,OPP TECH VIEW,1.337911265,103.909941,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72139,TECH VIEW,1.337343763,103.9092414,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72141,BARTLEY BIZ CTR,1.338607298,103.9115019,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72149,SHUN LI IND PK,1.338346747,103.9117053,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72151,AUTOBAY @ KAKI BT,1.340847896,103.9130181,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72159,OPP AUTOBAY @ KAKI BT,1.340433869,103.9127076,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72161,AFT BARTLEY VIADUCT,1.341149354,103.9163555,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
72169,BEF BARTLEY VIADUCT,1.341081539,103.9162627,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
73019,Bef RSAF Roundabout,1.351965158,103.8994409,4,AIRPORT ROAD,PLSZ04,PAYA LEBAR,PL,EAST REGION,ER
73021,LP 223R12,1.379908248,103.9186065,3,PAYA LEBAR WEST,PLSZ03,PAYA LEBAR,PL,EAST REGION,ER
73029,Opp LP 223R10,1.379886659,103.9181739,3,PAYA LEBAR WEST,PLSZ03,PAYA LEBAR,PL,EAST REGION,ER
73031,Bef Tampines Ind Ave 5,1.376063297,103.9200204,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
73039,Aft Tampines Ind Ave 5,1.376057817,103.9198406,5,PLAB,PLSZ05,PAYA LEBAR,PL,EAST REGION,ER
73041,ST Aero,1.350499113,103.8988218,4,AIRPORT ROAD,PLSZ04,PAYA LEBAR,PL,EAST REGION,ER
73049,Air Force Sch,1.350759663,103.8991155,4,AIRPORT ROAD,PLSZ04,PAYA LEBAR,PL,EAST REGION,ER
74011,Aft Tampines Ind Ave 5,1.373291658,103.9204503,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
74019,Bef Tampines Ind Ave 5,1.373585,103.9201514,5,PLAB,PLSZ05,PAYA LEBAR,PL,EAST REGION,ER
74021,Bef Tampines Ind Ave 4,1.370428034,103.9227816,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
74029,Aft Tampines Ind Ave 4,1.370070523,103.9228899,5,PLAB,PLSZ05,PAYA LEBAR,PL,EAST REGION,ER
74031,Aft Jln Sam Kong Si,1.367534701,103.9264861,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
74039,Bef Jln Sam Kong Si,1.367353087,103.9261818,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
74041,Opp Golden Pagoda Tp,1.368504444,103.9297861,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
74049,Golden Pagoda Tp,1.368511392,103.9301238,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
75009,Tampines Int,1.354075524,103.943391,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
75019,Tampines Concourse Int,1.357371331,103.9416488,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
75021,BLK 879B,1.351684452,103.9285175,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75031,Opp Springfield Sec Sch,1.350806968,103.9294624,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75039,Springfield Sec Sch,1.35065772,103.9295682,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75051,TAMPINES WEST STN EXIT B,1.345033942,103.9400815,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75059,BEF TAMPINES WEST STN,1.344711685,103.9402169,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75061,Opp Bedok Reform Trg Ctr,1.340713918,103.9364684,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75069,Bedok Reform Trg Ctr,1.340663333,103.9367,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75071,Opp Blk 819,1.348933035,103.9365425,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75079,Blk 819,1.348582494,103.9370122,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75081,Blk 831,1.349869419,103.9342674,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75089,Blk 827,1.349771459,103.9340473,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75099,Blk 897,1.3481064,103.9342343,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75101,Blk 880,1.351099684,103.9315014,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75109,Blk 888,1.351151403,103.9310242,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75111,Blk 874A,1.353045,103.9320133,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75121,Opp Darul Ghufran Mque,1.355933921,103.9390326,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
75129,Darul Ghufran Mque,1.35563642,103.9393652,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75131,Bet Blks 701/702,1.355948183,103.9370965,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75139,Blk 863,1.355639644,103.936125,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75141,Blk 730,1.35625,103.9337789,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75149,Blk 867A,1.355971944,103.9336639,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75151,Opp Blk 871A,1.354517812,103.9314521,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75159,Blk 874,1.354051152,103.9314664,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75161,Blk 855,1.353249971,103.9345607,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75169,Opp Blk 853,1.3532764,103.9344061,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75171,Aft Tampines Ave 9,1.3575,103.9313,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75179,Bef Tampines Ave 9,1.357,103.9317,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75201,Blk 835,1.35078501,103.9335338,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75209,Blk 882A,1.35145,103.93361,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75219,Blk 889,1.34971138,103.9321567,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75221,Opp Temasek Poly East G,1.34567356,103.9359504,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75229,Temasek Poly East G,1.344997826,103.9367661,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75231,Opp Temasek Poly,1.347077794,103.9326553,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75239,Temasek Poly,1.346752599,103.9325766,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75241,Opp Temasek Poly West G,1.34844803,103.9298022,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75249,Temasek Poly West G,1.347914997,103.9301701,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75251,Opp Tropica Condo,1.349498333,103.9278336,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75259,Tropica Condo,1.349138056,103.9279803,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75261,Bet Blks 710/713,1.358019984,103.9379678,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75269,Opp Blks 710/713,1.359172864,103.9381421,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
75271,Blk 721,1.360248334,103.936015,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75279,Opp Blk 721,1.36047494,103.936204,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75281,Blk 742A,1.360227893,103.9336381,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75289,Opp Blks 741/742,1.360456672,103.9333167,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75291,Aft Tampines Ave 9,1.361491822,103.9307672,2,PAYA LEBAR EAST,PLSZ02,PAYA LEBAR,PL,EAST REGION,ER
75299,Bef Tampines Ave 9,1.362391017,103.9310662,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75311,Tampines Dormitory,1.367078034,103.9307821,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
75319,Opp Tampines Dormitory,1.367208056,103.9310619,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75329,Poi Ching Pr Sch,1.357754717,103.936272,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75339,Blk 734,1.358463099,103.9341521,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75341,Opp The Clearwater Condo,1.338322041,103.9338613,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
75349,The Clearwater Condo,1.338118249,103.9339578,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
75351,Bef TPE,1.373641638,103.930775,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
75359,Aft TPE,1.3743865,103.9314795,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75361,Bef Tampines Ind Ave 5,1.370644155,103.9303023,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
75369,Opp HNS Micro Siltronic,1.370796304,103.9305653,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75371,Aft Tampines Ave 5,1.359098265,103.9305237,2,PAYA LEBAR EAST,PLSZ02,PAYA LEBAR,PL,EAST REGION,ER
75379,Bef Tampines Ave 5,1.359430023,103.9309898,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75381,T5@TAMPINES,1.373188889,103.9266,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
75391,OPP SILTRONIC,1.37507,103.9213,1,PAYA LEBAR NORTH,PLSZ01,PAYA LEBAR,PL,EAST REGION,ER
75401,AFT TAMPINES AVE 1,1.351758277,103.9267141,2,PAYA LEBAR EAST,PLSZ02,PAYA LEBAR,PL,EAST REGION,ER
75409,THE SANTORINI,1.35220181,103.9272407,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75411,BEF TAMPINES FIRE STN,1.356076568,103.929055,2,PAYA LEBAR EAST,PLSZ02,PAYA LEBAR,PL,EAST REGION,ER
75419,AFT TAMPINES AVE 5,1.355758315,103.9291859,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
75461,Reebonz Bldg,1.365913543,103.9336012,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75469,Opp Reebonz Bldg,1.366268889,103.9331581,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75471,Blk 602B,1.361598056,103.9379408,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75479,Blk 619A,1.361776111,103.9381889,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
75481,Blk 609D,1.3508075,103.8732867,6,SERANGOON CENTRAL,SGSZ06,SERANGOON,SG,NORTH-EAST REGION,NER
75489,Opp Blk 609D,1.363941111,103.9381689,1,TAMPINES NORTH,TMSZ01,TAMPINES,TM,EAST REGION,ER
76031,TAMPINES EAST STN EXIT B,1.355079569,103.9552978,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76039,TAMPINES EAST STN EXIT C,1.35506419,103.9555498,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76041,BLK 842C,1.351221785,103.9365069,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76049,OPP BLK 842C,1.351182523,103.936332,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76051,Our Tampines Hub,1.353138093,103.9412639,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76059,Opp Our Tampines Hub,1.352961636,103.9416515,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76061,Blk 938,1.348201944,103.9418981,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76069,Blk 147,1.348753421,103.9420863,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76071,Blk 141,1.348026389,103.9451781,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76079,Blk 101,1.347943889,103.945635,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76081,Opp The Holy Trinity Ch,1.349501944,103.9493231,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76089,The Holy Trinity Ch,1.349168056,103.9492339,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76091,Blk 206,1.350716364,103.9527517,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76099,Blk 285,1.350263595,103.9524917,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76101,Tampines East CC,1.353033156,103.9548021,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76109,Blk 302,1.3529664,103.9551185,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76111,Blk 945,1.351574554,103.9402339,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76119,Opp Blk 945,1.351886646,103.9400903,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76121,Opp St. Hilda's Sec Sch,1.350033337,103.9381752,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76129,St. Hilda's Sec Sch,1.349882149,103.9379158,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76131,UOB Tampines Ctr,1.35184112,103.9425413,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76139,Opp Century Sq,1.351626918,103.9438501,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76141,Tampines Stn/Int,1.353666891,103.9460906,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76149,Opp Tampines Stn/Int,1.353707285,103.9463671,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76151,Blk 237,1.355330989,103.9470479,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76159,Opp Blk 237,1.355178317,103.9472015,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76161,Opp Blk 248,1.352587459,103.9475834,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76169,Blk 248,1.352453056,103.9474517,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76171,Blk 266,1.351779478,103.9504235,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76179,Opp Blk 266,1.351729389,103.9506957,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76181,Blk 216,1.3538411,103.9530803,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76189,Opp Blk 216,1.3537,103.9527961,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76191,BLK 401,1.356943886,103.9447745,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76199,BLK 503,1.356600163,103.9453543,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76201,Blk 423,1.356874994,103.9479674,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76209,Blk 233,1.356603328,103.9476691,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76211,Blk 449,1.356746672,103.9510026,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76219,Blk 230E,1.356441687,103.9511442,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76221,TAMPINES EAST STN EXIT A,1.356389624,103.9539023,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76229,OPP TAMPINES EAST STN,1.356140011,103.9535385,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76231,Opp Blk 390,1.35666909,103.957362,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76239,Blk 390,1.356492729,103.9575483,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76241,Blk 497D,1.358458027,103.9591706,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76249,Blk 370,1.358366398,103.9594744,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76251,Blk 487B,1.359708269,103.9582372,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76259,Opp Blk 487B,1.359670158,103.9584245,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76261,Blk 489B,1.361640056,103.9574003,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76269,Opp Blk 489A,1.361878204,103.9573982,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76271,Dunman Sec Sch,1.361811672,103.9551834,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76279,Blk 491C,1.361885607,103.9550458,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76281,Junyuan Pr Sch,1.347583738,103.9384863,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76289,Blk 801,1.347387285,103.9381457,3,TAMPINES WEST,TMSZ03,TAMPINES,TM,EAST REGION,ER
76291,Angsana Pr Sch,1.348833044,103.9512076,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76301,Blk 283,1.349070012,103.9535439,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76311,Blk 460,1.357915015,103.9553566,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76319,Opp Blk 454,1.357650053,103.9555871,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76329,Blk 125,1.346445017,103.9498962,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76339,Opp Tampines Changkat Cc,1.345471667,103.9469842,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
76341,Blk 464,1.359763051,103.9553501,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
